Date,RELIANCE,TCS,BAJAJ,BHARTIARTL,TATASTEEL,HDFC,CIPLA,HAVELLS
29-11-2019,1525.927856,2001.0354,4058.299561,440.866882,407.578156,1269.455688,465.490967,658.923523
28-11-2019,1554.60376,2024.522339,4086.040527,435.087616,411.963806,1259.847412,467.136658,664.994934
27-11-2019,1544.32373,2002.058716,4102.277344,431.799438,401.714752,1272.890991,466.787567,668.943909
26-11-2019,1534.879883,1994.603149,4082.355469,430.803009,404.384247,1269.55542,477.310242,662.132019
25-11-2019,1536.158813,2028.566895,4125.536133,449.784821,399.950958,1265.622314,482.247406,656.603577
22-11-2019,1521.353516,2019.015991,4062.383545,419.144867,381.35968,1259.299683,477.609467,630.3927
21-11-2019,1512.598145,2064.236084,4107.556641,424.774628,367.154053,1277.81958,484.242249,645.349243
20-11-2019,1522.484741,2054.928955,4122.398438,435.73526,380.12027,1267.862671,481.349762,663.069885
19-11-2019,1485.20105,2055.172607,4119.609375,437.777954,383.028107,1266.418945,470.876953,657.245239
18-11-2019,1435.473022,2097.858887,4138.68457,407.73584,390.941345,1256.61145,459.406738,658.824768
15-11-2019,1446.933594,2119.153076,4171.256836,391.643616,376.115967,1272.393066,462.049866,664.254578
14-11-2019,1438.965332,2140.935059,4194.117188,361.202942,373.684814,1268.410278,450.23056,663.612854
13-11-2019,1448.359985,2123.197266,4128.374512,367.281097,379.357544,1252.130859,446.739624,665.686035
11-11-2019,1404.583618,2047.522461,4152.778809,370.170715,382.742126,1259.299683,453.671631,683.801697
08-11-2019,1421.995728,2075.784668,4143.217285,367.829132,379.405212,1250.189209,461.301819,698.461914
07-11-2019,1434.882813,2129.776123,4209.35791,370.41983,384.315216,1258.254272,470.627594,700.929993
06-11-2019,1411.568115,2132.845703,4171.804688,370.120911,385.602325,1251.234619,479.604279,680.445068
05-11-2019,1423.766479,2145.856201,4211.300293,382.576202,385.12561,1234.158569,466.63797,678.273132
04-11-2019,1433.94812,2138.157227,4096.948242,376.647461,390.083282,1231.519897,467.086792,684.838257
01-11-2019,1433.210449,2144.93042,4053.966553,371.715179,380.882965,1234.706177,467.984467,679.556519
31-10-2019,1440.539185,2211.932129,4011.831543,372.910889,362.81604,1225.047974,465.640564,683.01178
30-10-2019,1455.049438,2195.510742,3976.42041,366.633453,369.918884,1242.970337,463.795349,680.839966
29-10-2019,1443.195313,2139.034668,4031.45459,358.612213,372.016357,1237.14563,471.824463,659.66394
25-10-2019,1407.928223,2070.911865,3971.688721,373.807648,345.368866,1223.703857,458.658691,656.307434
24-10-2019,1413.093018,2029.054199,4010.437012,371.0177,343.128357,1230.773193,445.692383,661.342224
23-10-2019,1369.759155,2017.456665,4022.589355,359.060638,339.6008,1236.249512,453.073181,664.550781
22-10-2019,1391.155518,1999.232178,4018.405762,372.761444,337.980011,1233.959473,452.724091,669.536194
18-10-2019,1393.319824,2005.031006,4121.501953,382.127777,342.842346,1223.703857,442.999359,680.790527
17-10-2019,1373.79248,1979.302368,4090.772217,384.469391,339.505432,1214.742554,445.143768,677.039124
16-10-2019,1350.035156,1955.376709,4000.725098,383.871521,331.210876,1215.837769,445.642487,663.069885
15-10-2019,1341.968628,1946.681641,3864.30957,382.277252,332.927002,1217.779541,445.393127,658.380554
14-10-2019,1335.918457,1931.106567,3868.144531,392.141815,328.779724,1199.209839,439.757782,645.546692
11-10-2019,1330.606201,1898.475342,3957.693604,381.529938,323.202301,1193.634033,440.206635,652.259766
10-10-2019,1340.591187,1915.29248,3933.488525,375.900146,314.574066,1195.376465,421.056335,654.184875
09-10-2019,1303.209106,1930.24646,4008.195557,358.114014,320.771179,1222.857544,422.253265,662.872498
07-10-2019,1288.797485,1956.618896,3885.675781,340.327881,309.664063,1181.785278,407.192352,654.283569
04-10-2019,1286.829834,1986.861206,3888.713867,338.285217,317.577271,1184.57312,417.266205,670.523438
03-10-2019,1289.732056,1968.610474,3944.345947,343.665894,323.774384,1218.277344,417.016846,693.032227
01-10-2019,1283.681885,1968.323975,3976.818604,349.694275,335.16745,1243.418579,411.580963,700.485779
30-09-2019,1310.58728,2005.923706,4030.259277,365.736633,343.700409,1222.1604,424.397675,709.123962
27-09-2019,1287.764404,1964.692993,4041.565186,347.850891,342.890015,1238.838257,438.261658,704.681396
26-09-2019,1275.713623,1994.744385,3985.186035,342.818939,358.239746,1237.14563,437.314148,710.555481
25-09-2019,1258.744141,1995.556152,3915.558838,340.427521,345.178192,1234.357666,433.474121,721.069397
24-09-2019,1257.907959,1953.752319,3946.28833,347.402466,353.520386,1248.396973,449.083557,747.329529
23-09-2019,1219.050293,1926.137939,4008.046387,346.754822,359.765198,1251.832031,447.737061,722.253967
20-09-2019,1233.953979,1973.579346,3687.751221,355.124756,351.375244,1194.43042,462.099731,718.354553
19-09-2019,1159.878418,2008.455933,3348.928955,336.392029,328.58902,1096.305176,450.878876,636.809692
18-09-2019,1186.095093,2043.427856,3400.526611,334.3992,341.555237,1089.161133,457.461792,641.696472
17-09-2019,1177.979126,2028.235229,3355.253906,338.633972,328.875061,1100.910278,459.456604,640.659912
16-09-2019,1191.062988,2054.368408,3405.50708,342.769135,344.272461,1117.239502,469.281097,663.217957
13-09-2019,1205.671509,2046.676514,3413.974121,341.82251,350.231201,1123.86084,467.784973,664.501343
12-09-2019,1190.669434,2038.698242,3369.149658,346.306396,348.038361,1130.532104,466.588074,660.749817
11-09-2019,1214.328369,2058.190918,3403.06665,353.829407,349.94516,1120.799194,470.577728,656.603577
09-09-2019,1202.32666,2085.757568,3423.935059,355.174591,337.312622,1119.952881,473.76944,652.358459
06-09-2019,1202.621826,2099.756104,3359.836182,348.000336,338.838074,1118.110718,473.669678,651.420593
05-09-2019,1179.110474,2116.76416,3279.849365,346.455902,329.065735,1112.758911,477.160614,643.572205
04-09-2019,1181.619019,2145.525391,3237.565186,344.463043,323.440674,1119.03186,470.178772,627.875305
03-09-2019,1186.783691,2151.449463,3245.782959,335.644714,315.956482,1100.71106,468.333557,644.263245
30-08-2019,1228.248291,2159.09375,3319.494141,345.559082,328.827393,1109.174438,471.226044,670.375305
29-08-2019,1221.558716,2134.106934,3286.423828,342.270905,319.913086,1108.676636,463.994843,656.060608
28-08-2019,1242.758423,2139.648682,3313.368164,344.562683,321.247894,1118.907349,463.047302,657.689575
27-08-2019,1254.120605,2137.02124,3344.645508,347.053741,334.54776,1125.105469,464.14444,652.012939
26-08-2019,1246.201538,2175.051025,3311.276367,359.359528,322.2966,1123.213623,465.341309,644.411377
23-08-2019,1255.104248,2147.722656,3161.961426,355.124756,329.161072,1076.690063,464.692993,638.932251
22-08-2019,1226.477539,2117.433105,3101.946533,351.487823,318.149323,1082.365601,462.797943,648.804504
21-08-2019,1250.283936,2088.958252,3248.721436,353.630127,327.01593,1108.129028,466.837433,642.338196
20-08-2019,1255.202759,2089.483887,3281.244141,356.768829,341.555237,1105.515381,477.459869,668.549011
19-08-2019,1271.582031,2066.790771,3315.061523,359.708282,342.794647,1098.670044,474.617249,655.221497
16-08-2019,1257.21936,2068.796875,3324.175781,360.256317,346.131561,1109.050049,474.866608,643.029175
14-08-2019,1267.302734,2106.349121,3277.110107,359.907593,347.657013,1109.921265,477.060883,646.188354
13-08-2019,1254.022339,2101.618896,3209.276123,350.391754,332.450317,1105.390869,474.517487,639.623291
09-08-2019,1143.203857,2146.337646,3406.35376,369.82196,345.464203,1136.083008,483.244812,648.557678
08-08-2019,1133.612427,2157.660156,3321.685547,370.81839,350.278839,1111.763184,501.746765,647.915955
07-08-2019,1091.36084,2114.996582,3253.054443,364.790039,364.103149,1087.294189,516.957275,636.316101
06-08-2019,1109.953491,2116.381592,3259.479248,367.131653,382.885101,1089.833252,498.854279,638.58667
05-08-2019,1124.758789,2148.583252,3147.717285,356.420105,380.644623,1084.929443,517.555725,626.542603
02-08-2019,1165.092163,2107.208984,3225.263184,342.320709,390.035614,1102.403809,514.762939,637.846252
01-08-2019,1154.664551,2083.081787,3209.524902,322.741028,400.427643,1106.112793,511.122437,639.475159
31-07-2019,1140.968018,2107.591064,3239.358154,336.392029,411.916107,1118.484131,519.75,637.056519
30-07-2019,1155.300415,2082.221924,3237.266357,344.512848,395.708313,1118.782349,515.660583,628.220764
29-07-2019,1184.699097,2035.258423,3239.955566,333.352936,413.250885,1114.833252,517.891846,656.850403
26-07-2019,1187.487305,2015.240356,3251.859131,333.701691,424.739349,1131.225586,527.659607,689.330078
25-07-2019,1204.803711,2033.251099,3034.610352,337.787018,419.829315,1135.572021,532.171692,682.616943
24-07-2019,1231.805176,2003.535278,3161.164551,337.687378,425.216034,1133.013794,514.421021,686.911316
23-07-2019,1245.942017,2018.488647,3264.111084,342.370575,438.420624,1124.370483,524.486389,704.730713
22-07-2019,1252.741211,2016.052124,3233.929443,341.32431,443.85498,1141.135498,526.519287,713.467773
19-07-2019,1221.924194,1984.567627,3310.131104,338.733643,436.704498,1180.079834,532.221313,707.889893
18-07-2019,1234.495483,1974.057251,3454.116699,341.274506,444.856049,1198.086792,542.435303,708.383545
17-07-2019,1254.062012,2023.075439,3449.783691,345.011078,453.531982,1190.908813,552.897278,716.083862
16-07-2019,1264.970337,2012.32605,3435.240723,349.494965,454.485413,1187.804199,548.930603,722.314148
15-07-2019,1248.436646,2045.482056,3398.783691,349.34552,446.476837,1189.567749,545.955688,705.585754
12-07-2019,1252.741211,2009.161865,3364.318604,354.825836,450.862488,1189.145386,552.153503,697.049866
11-07-2019,1253.768555,2004.347656,3437.581543,359.459198,440.470428,1195.727173,547.790283,705.536621
10-07-2019,1251.127075,2009.733643,3409.690918,357.267059,433.605927,1186.58728,540.402405,712.84613
09-07-2019,1252.349976,2033.709229,3582.758301,361.003632,446.619873,1181.818604,544.220276,724.914124
08-07-2019,1224.907959,2073.794678,3394.029541,355.124756,446.238495,1196.944336,533.956665,732.468872
05-07-2019,1235.963135,2062.069824,3698.152832,363.49469,456.058533,1228.139404,545.410278,751.110535
04-07-2019,1256.165405,2137.904297,3711.427734,361.452026,472.218597,1233.802368,546.947327,769.016235
03-07-2019,1254.746826,2133.137451,3694.424072,351.936218,474.125397,1236.70813,548.633118,775.540894
02-07-2019,1250.784668,2146.912598,3690.148438,352.334778,472.73172,1239.365845,550.715576,776.080566
01-07-2019,1241.343872,2134.948975,3678.116699,347.253021,471.012939,1234.671753,551.161865,772.205017
28-06-2019,1225.935181,2123.175537,3660.317871,345.409637,468.643646,1213.907959,548.831543,771.322021
27-06-2019,1246.529053,2147.341309,3621.637207,347.402466,474.49707,1223.122437,547.343994,779.416443
26-06-2019,1266.095459,2148.914063,3607.467773,344.313568,474.404175,1225.904175,551.905579,773.284302
25-06-2019,1267.758667,2161.87915,3559.639404,347.352661,462.697357,1206.432007,545.459839,769.163513
24-06-2019,1235.033691,2169.219971,3525.334229,343.865204,451.780304,1201.092041,545.311096,770.586182
21-06-2019,1251.762817,2144.768066,3545.718506,342.569824,462.372162,1199.229248,546.947327,771.322021
20-06-2019,1268.639038,2171.555176,3562.324219,347.302826,465.48465,1205.264648,546.699402,770.929565
19-06-2019,1249.659668,2154.348145,3505.596436,339.879517,459.073822,1198.807129,529.246338,769.212585
18-06-2019,1253.230469,2145.720947,3489.488037,343.915009,438.819183,1193.327393,543.030273,759.842712
17-06-2019,1254.502197,2144.148438,3446.929443,342.769135,439.5625,1195.672241,540.600769,756.506836
14-06-2019,1288.988159,2149.200684,3498.536133,352.035828,466.227966,1202.139404,550.963501,763.080505
13-06-2019,1298.477783,2148.819336,3524.489014,362.448456,466.924805,1206.87854,559.888367,768.721924
12-06-2019,1303.271606,2155.301514,3486.057129,358.612213,469.990875,1198.165405,556.913452,767.152222
11-06-2019,1300.33667,2147.580078,3531.797363,361.950256,457.58725,1208.7052,555.17804,777.797546
10-06-2019,1290.553345,2127.274902,3499.729736,362.149536,451.594452,1204.657104,549.922302,777.110718
07-06-2019,1286.39563,2079.848389,3489.636719,355.822266,447.9245,1208.334839,544.914429,773.774841
06-06-2019,1298.575806,2064.929443,3433.455566,352.534058,450.247284,1196.338867,555.128479,766.514465
04-06-2019,1322.348877,2081.135498,3511.214355,351.139069,462.372162,1210.630493,557.954712,765.18988
03-06-2019,1330.713623,2120.411377,3491.227783,351.487823,462.372162,1213.000244,563.507935,755.427612
31-05-2019,1301.314941,2077.148193,3447.525879,347.551941,453.684967,1197.32605,554.18634,733.842529
30-05-2019,1300.923706,2029.629639,3461.993408,345.459473,453.359802,1204.336182,557.260559,706.812195
29-05-2019,1284.585693,1992.985962,3390.002686,337.587708,458.330536,1193.154541,559.640503,717.163147
28-05-2019,1295.053711,1961.023315,3390.549316,344.363403,471.105804,1192.80896,573.127075,710.098938
27-05-2019,1282.237671,1943.434204,3429.528076,348.249451,476.215912,1188.933716,573.870789,720.057495
24-05-2019,1307.869751,1936.673096,3448.321533,351.936218,449.829163,1171.655151,565.838379,729.525452
23-05-2019,1304.983643,1942.394043,3358.680176,337.587708,431.757965,1151.29126,560.03717,737.3255
22-05-2019,1311.342773,1968.588379,3429.428467,333.950775,439.469574,1187.650146,548.385254,741.299072
21-05-2019,1310.755859,1995.065796,3413.916992,329.466888,439.051483,1186.638062,554.68219,743.604858
20-05-2019,1297.157227,2027.407227,3388.312012,338.883087,449.503967,1200.78186,560.731323,741.299072
17-05-2019,1239.925293,1981.543579,3282.463135,327.27478,436.171265,1166.10144,539.60907,720.69519
16-05-2019,1237.9198,1994.120605,3092.491699,324.036407,435.985382,1140.701904,545.608643,711.521606
15-05-2019,1229.653076,1981.496216,2985.797607,330.064758,430.132019,1128.87854,551.062683,707.548035
14-05-2019,1233.125977,1978.612061,2865.580078,335.395599,436.26413,1129.470947,551.360168,709.853638
13-05-2019,1205.341675,2013.033081,2915.298096,317.509827,438.819183,1129.125366,542.137817,718.438599
10-05-2019,1224.027466,2019.700317,2906.348633,322.940338,452.29129,1133.716431,550.914001,725.06134
09-05-2019,1229.212646,2054.452637,2954.574951,314.321289,482.348083,1130.951904,553.095581,727.710449
08-05-2019,1271.280518,2035.823486,2904.807373,323.338898,485.599976,1139.02356,553.343567,720.302856
07-05-2019,1314.375488,2034.972412,3000.016602,323.787292,492.986359,1146.478027,553.293945,725.159424
06-05-2019,1354.878052,2040.551636,3017.169434,332.256897,497.957153,1149.48938,558.648804,736.835022
03-05-2019,1378.308838,2016.106934,3094.281738,330.264038,508.967072,1168.989136,559.789307,755.770935
02-05-2019,1374.591187,2094.973145,3114.069092,323.039978,515.610291,1162.991211,560.880066,756.457703
30-04-2019,1362.606812,2137.480225,3078.471191,319.1539,517.700745,1144.058838,560.285095,760.03894
26-04-2019,1362.606812,2116.86499,3079.366455,324.285522,506.597839,1126.039917,563.210449,752.336975
25-04-2019,1342.64917,2075.682129,3063.605713,327.324585,474.543518,1117.400757,550.963501,758.32196
24-04-2019,1359.378418,2064.759766,3075.587891,323.338898,488.015625,1125.44751,553.888916,759.450195
23-04-2019,1334.284546,2037.903809,3017.915283,315.367523,486.250275,1108.440552,557.012634,747.136963
22-04-2019,1316.185425,2043.955933,2974.362549,319.663605,496.331207,1119.992432,556.417603,747.087952
18-04-2019,1355.905396,2033.175293,2997.431396,317.422119,504.60025,1132.309448,556.863892,743.40863
16-04-2019,1314.620239,2015.917969,3015.379395,319.068909,514.030701,1137.937378,554.68219,743.850159
15-04-2019,1311.098267,1998.423462,3005.1875,318.108276,513.937866,1129.915283,561.574219,737.668945
12-04-2019,1313.984131,1904.994141,2991.813232,312.847687,495.82019,1118.289307,550.219788,728.593445
11-04-2019,1317.604126,1909.722046,3030.642822,316.873199,497.724823,1114.463379,540.303223,738.601074
10-04-2019,1302.537964,1929.34436,2981.422363,311.063599,505.808136,1104.515747,541.889893,743.212402
09-04-2019,1305.521851,1977.808472,2991.713867,321.676392,513.84491,1129.150024,527.560486,746.155762
08-04-2019,1300.434448,1958.186157,3007.0271,324.741272,510.128448,1130.211304,521.015564,749.687866
05-04-2019,1324.550049,1936.956543,3096.618408,326.2966,510.360748,1138.208984,527.659607,745.468994
04-04-2019,1323.718506,1904.994141,3022.290283,326.433838,493.032867,1127.520874,516.652283,752.484131
03-04-2019,1345.388306,1966.271606,3028.803223,320.212555,497.492584,1131.865234,516.106873,756.016235
02-04-2019,1359.574097,1966.271606,3037.951416,326.113617,493.032867,1132.901978,518.288513,750.031311
01-04-2019,1361.67749,1921.211792,2984.504883,311.795532,497.213867,1141.269653,521.263489,761.020081
28-03-2019,1330.517944,1891.56604,2978.936768,301.868927,470.408966,1136.82666,521.213867,746.204895
27-03-2019,1320.000977,1860.927124,2928.622314,295.052979,479.235535,1135.172729,521.114746,735.167053
26-03-2019,1337.610718,1874.875244,2917.783691,299.901947,482.533813,1141.047485,524.882996,743.506714
25-03-2019,1295.738525,1876.388184,2833.710938,299.170013,478.631622,1126.212769,522.45343,725.012268
22-03-2019,1312.663452,1896.625244,2820.63501,303.332764,481.651245,1123.670166,522.40387,743.752014
20-03-2019,1345.632935,1905.514038,2852.405029,305.574249,477.191467,1134.950684,528.800049,743.016174
19-03-2019,1346.709106,1912.842773,2904.409668,308.09021,490.10614,1119.523438,529.196716,750.669006
18-03-2019,1320.783569,1912.842773,2913.010742,302.509369,487.969208,1116.41333,530.039612,734.921753
15-03-2019,1292.99939,1929.060547,2844.599121,308.959381,478.910339,1112.241699,528.155457,731.046265
14-03-2019,1312.467773,1879.367188,2792.246582,313.259369,480.954437,1098.295654,528.304199,733.106689
13-03-2019,1318.09314,1891.755005,2812.183105,309.005127,477.330872,1099.184204,528.35376,752.140747
12-03-2019,1302.488892,1903.05542,2737.507324,321.859344,487.92276,1071.760742,534.25415,751.012451
11-03-2019,1275.829712,1905.277832,2775.29248,305.391296,483.74176,1050.755005,535.592834,728.593445
08-03-2019,1239.631836,1912.748413,2752.671143,282.42746,471.849091,1050.631592,535.444153,714.121643
07-03-2019,1242.713623,1903.859253,2719.360596,281.466827,484.206299,1049.79248,536.832397,704.898926
06-03-2019,1237.381592,1890.903931,2751.080322,283.067902,483.92749,1038.808228,542.980713,700.238586
05-03-2019,1210.82019,1880.029175,2679.934082,281.649841,484.763733,1040.21521,544.071533,707.253662
01-03-2019,1199.471558,1886.932373,2645.728271,281.466827,471.616821,1028.490479,546.947327,694.204529
28-02-2019,1204.363281,1875.631958,2634.044434,290.98172,464.973694,1025.627197,549.922302,701.857361
27-02-2019,1196.976929,1946.223999,2627.083984,292.902985,471.152252,1032.884033,547.294434,680.125183
26-02-2019,1193.797363,1927.878418,2642.745361,288.602997,467.900391,1041.967651,545.806946,681.204407
25-02-2019,1205.586182,1877.239258,2642.745361,290.249817,469.294037,1049.24939,543.724426,689.544067
22-02-2019,1205.635132,1820.973877,2625.493164,287.139191,466.692505,1032.489136,536.782837,682.970459
21-02-2019,1219.869751,1810.146118,2639.712402,283.52536,463.487091,1044.559326,540.947815,685.570435
20-02-2019,1207.591675,1810.666382,2591.436523,282.701935,456.332916,1040.832275,536.584534,682.038391
19-02-2019,1189.737305,1801.25708,2545.348145,277.852997,437.564911,1028.83606,535.146667,664.181763
18-02-2019,1193.650757,1863.196655,2535.056641,276.800873,432.547668,1031.723877,536.634155,673.649658
15-02-2019,1217.4729,1919.367676,2546.641113,278.676392,434.359436,1037.030884,536.039124,675.661072
14-02-2019,1197.661743,1933.457886,2594.469238,275.199799,448.34259,1041.745483,538.369507,681.057312
12-02-2019,1229.163818,1940.077148,2606.998291,284.760437,452.848755,1051.37207,538.766113,695.136597
11-02-2019,1226.082031,1953.599976,2642.198242,285.629578,446.623718,1056.284058,538.766113,709.706543
08-02-2019,1250.002075,1949.344482,2691.866211,286.59024,435.520874,1047.891724,529.791748,729.280151
07-02-2019,1262.426636,1969.675781,2681.375977,284.668945,454.381805,1045.22583,528.453003,734.038757
06-02-2019,1281.846313,1962.016235,2695.943359,282.473236,450.711792,1047.891724,530.485901,723.589539
05-02-2019,1263.55188,1933.410645,2588.901123,281.970032,431.757965,1043.646118,503.760773,717.015991
04-02-2019,1262.915771,1938.800659,2579.80249,280.460449,442.303345,1039.129028,505.347412,721.676392
01-02-2019,1222.853638,1919.604248,2613.560791,285.309387,441.049072,1031.995483,516.999329,723.246277
31-01-2019,1200.547852,1904.615723,2560.313232,280.323242,442.907288,1026.81189,512.983154,699.993225
30-01-2019,1169.779663,1873.693237,2580.84668,277.852997,434.312988,1004.473328,501.579102,690.083679
29-01-2019,1184.405518,1874.969849,2501.348145,281.649841,412.339508,1015.778381,500.835358,687.729004
28-01-2019,1202.895752,1848.728394,2444.620117,279.179596,414.104828,1028.885376,488.04303,685.521484
25-01-2019,1218.989258,1816.387451,2584.874023,281.32959,420.794434,1034.735352,503.413666,694.793274
24-01-2019,1220.407837,1798.184082,2620.77002,275.977478,428.087952,1037.820801,496.521667,689.3479
23-01-2019,1199.716187,1773.644531,2619.477539,277.852997,431.665039,1039.375854,505.049896,683.068665
22-01-2019,1208.374512,1798.514771,2607.097656,278.905121,424.185699,1054.408203,502.868286,698.423401
21-01-2019,1210.869141,1804.94519,2579.553955,284.851959,438.261749,1060.480347,505.000305,664.917542
18-01-2019,1158.675659,1797.332886,2528.543701,284.668945,437.286163,1051.643555,505.149078,664.721375
17-01-2019,1109.8573,1791.327881,2521.583252,303.790222,439.608948,1052.65564,505.347412,663.396851
16-01-2019,1111.275879,1764.708374,2555.341553,305.528534,440.909668,1046.682251,507.231537,670.559082
15-01-2019,1105.161499,1762.490723,2589.497559,309.005127,441.374268,1047.521362,510.652802,668.253418
14-01-2019,1073.023682,1711.016235,2530.432861,303.37854,437.471985,1037.524658,507.677795,675.562866
11-01-2019,1074.246338,1738.664551,2500.005615,306.580658,440.584534,1042.584595,505.942413,675.072327
10-01-2019,1083.491699,1782.070801,2500.453125,308.593414,446.344971,1040.90625,508.966949,675.072327
09-01-2019,1086.671143,1780.560791,2510.098389,306.031738,445.230072,1045.003784,505.843231,668.891174
08-01-2019,1080.703369,1786.789063,2522.726807,301.228546,456.518768,1038.19104,509.363647,657.068481
07-01-2019,1080.80127,1790.893555,2539.183105,297.294495,451.083466,1046.904419,509.760254,680.468628
04-01-2019,1074.833496,1771.030151,2561.506592,295.007263,453.081055,1045.324585,508.520691,665.751526
03-01-2019,1069.061401,1792.828125,2571.599121,286.818939,447.134735,1042.5354,508.124054,668.547791
02-01-2019,1082.415405,1814.861694,2599.291992,286.041321,458.655701,1050.779663,510.256104,678.751648
01-01-2019,1096.698975,1795.517334,2641.850586,292.308319,479.189087,1060.455811,518.685181,681.695007
31-12-2018,1096.943481,1786.317017,2630.216553,285.904053,484.113342,1047.422729,515.164795,678.457336
28-12-2018,1101.150269,1789.148071,2619.925049,289.609375,476.494629,1048.015137,517.643982,677.083618
27-12-2018,1095.91626,1801.320435,2572.543457,289.746613,470.594788,1039.203125,513.578186,671.932678
26-12-2018,1074.539917,1782.684082,2552.905273,293.17746,477.052155,1047.743652,510.008148,664.427002
24-12-2018,1065.539429,1810.332153,2550.419434,282.793427,477.284424,1027.157471,514.470581,655.302429
21-12-2018,1076.349854,1788.911987,2576.620605,281.695557,483.323639,1042.214355,512.338623,678.457336
20-12-2018,1103.987549,1843.87793,2576.769531,289.609375,486.250275,1055.197998,515.908569,691.408325
19-12-2018,1112.156372,1857.46582,2582.23877,295.235992,490.013275,1048.286621,520.370972,691.751648
18-12-2018,1111.765259,1875.772217,2517.903809,290.752991,489.641571,1054.210693,518.536438,688.710144
17-12-2018,1105.406006,1881.858398,2460.430176,288.374268,486.854248,1051.618896,519.280212,693.027161
14-12-2018,1088.089722,1877.564819,2472.312988,292.07959,477.14502,1034.58728,517.395996,698.030945
13-12-2018,1083.051392,1870.817871,2475.047607,277.304077,475.937195,1037.351929,522.602173,691.849792
12-12-2018,1086.426392,1903.089844,2479.870117,279.545563,483.370056,1029.453125,526.866333,691.506348
11-12-2018,1073.757202,1887.237061,2413.049316,265.547699,465.252411,1016.741028,514.371521,678.359192
10-12-2018,1066.615479,1864.401611,2382.025391,269.847687,467.203552,1031.15625,508.272766,653.487244
07-12-2018,1109.221558,1882.707642,2472.312988,278.081726,473.19632,1040.461914,509.313995,663.936462
06-12-2018,1099.291382,1880.348633,2418.66748,278.127472,474.032532,1035.253662,510.999847,661.532593
05-12-2018,1130.108521,1893.606567,2480.019287,286.178558,481.000885,1036.315063,524.0401,681.400696
04-12-2018,1127.320435,1897.475342,2529.189941,291.439178,500.047638,1029.576538,541.889893,686.110107
03-12-2018,1131.380493,1870.629395,2494.487061,292.537018,499.954712,1043.276001,531.328796,679.045959
30-11-2018,1142.239746,1857.277222,2523.373047,286.818939,491.964325,1050.755005,536.336548,671.785522
29-11-2018,1143.169189,1850.01123,2492.349121,290.204071,495.727264,1052.038574,520.321411,676.544006
28-11-2018,1127.662964,1872.0448,2398.929443,287.367889,486.80777,1031.403076,510.999847,655.989197
27-11-2018,1103.742798,1783.674805,2421.700195,300.222137,485.27475,1018.937866,513.330261,646.815552
26-11-2018,1085.692871,1742.01416,2381.081055,306.077454,493.079254,1011.927734,517.743042,648.041992
22-11-2018,1078.942383,1710.355713,2368.054932,299.947662,501.394897,990.058105,513.627686,648.875916
21-11-2018,1088.774414,1709.836792,2416.827881,304.384888,512.31189,996.599243,517.792664,657.166565
20-11-2018,1112.743408,1772.351563,2366.662842,303.69873,523.368286,993.489136,516.354797,664.917542
19-11-2018,1125.070313,1795.187134,2347.62085,308.181732,541.11438,994.204956,523.841736,671.589355
16-11-2018,1102.960205,1780.230713,2388.538818,304.430664,533.40271,989.465759,526.17218,661.483582
15-11-2018,1073.072388,1767.255859,2328.081787,278.493439,547.571655,975.075134,514.817749,673.110046
14-11-2018,1074.14856,1774.616211,2280.999023,275.657288,547.339355,966.485291,515.214417,659.913696
13-11-2018,1075.616089,1825.854614,2272.099609,272.22641,547.432251,951.675171,523.692993,653.585449
12-11-2018,1056.587769,1806.887939,2264.741699,270.991333,541.532471,948.367554,527.411682,638.819275
09-11-2018,1069.746094,1801.556396,2361.939697,274.239197,531.63739,960.388428,522.552612,634.355042
07-11-2018,1086.622192,1832.648682,2335.141846,280.186005,539.11676,966.583984,528.899231,636.02301
06-11-2018,1080.165283,1823.731323,2326.540527,279.088104,534.93573,960.956177,526.370483,635.238098
05-11-2018,1066.664429,1784.241089,2346.07959,275.09964,536.515259,965.621399,558.351318,634.698547
02-11-2018,1051.598145,1805.566895,2369.844727,274.056213,533.356262,962.387817,602.033691,633.962646
01-11-2018,1033.352539,1826.609619,2404.448242,266.298615,517.14325,943.998535,610.264526,632.83429
31-10-2018,1038.244263,1828.874146,2369.098877,265.255188,514.588196,943.776428,623.998901,633.619263
30-10-2018,1034.086426,1787.968262,2343.046875,265.482025,524.483276,944.270081,605.256653,622.532349
29-10-2018,1064.21875,1765.510376,2367.010742,266.843018,533.031128,950.959351,629.849731,607.815308
26-10-2018,1022.248596,1697.664063,2325.695313,270.336212,512.451233,968.188477,598.66217,591.479248
25-10-2018,1008.454285,1748.525269,2321.817383,268.15863,507.062439,971.94043,603.917908,587.996216
24-10-2018,1023.080139,1744.278687,2298.748535,286.57724,511.057556,983.516968,616.115295,589.958557
23-10-2018,1031.836182,1739.702393,2071.588135,259.402985,506.922974,979.863831,617.156494,587.554749
22-10-2018,1039.613892,1791.931396,2103.407471,259.266876,506.13327,986.799866,624.39563,578.233887
19-10-2018,1077.426025,1801.536255,2128.415527,260.673218,515.610291,971.421997,628.510925,585.886841
17-10-2018,1126.342041,1816.790771,2138.359131,261.762024,515.331543,974.80365,635.105469,575.8302
16-10-2018,1138.571045,1847.77063,2295.814941,266.752289,532.194824,983.763794,634.411316,596.483093
15-10-2018,1115.042358,1835.717773,2293.179688,264.121033,529.593323,991.317017,642.443726,588.437805
